Potential,Current,Potential_vs_Fc
0.167,-9.641e-06,-0.46199999999999997
0.166,-9.636e-06,-0.46299999999999997
0.165,-9.627e-06,-0.46399999999999997
0.164,-9.621e-06,-0.46499999999999997
0.163,-9.613e-06,-0.46599999999999997
0.162,-9.608e-06,-0.46699999999999997
0.161,-9.598e-06,-0.46799999999999997
0.16,-9.593e-06,-0.469
0.159,-9.584e-06,-0.47
0.158,-9.58e-06,-0.471
0.157,-9.572e-06,-0.472
0.156,-9.567e-06,-0.473
0.155,-9.558e-06,-0.474
0.154,-9.556e-06,-0.475
0.153,-9.548e-06,-0.476
0.152,-9.542e-06,-0.477
0.151,-9.535e-06,-0.478
0.15,-9.53e-06,-0.479
0.149,-9.522e-06,-0.48
0.148,-9.517e-06,-0.481
0.147,-9.51e-06,-0.482
0.146,-9.506e-06,-0.483
0.145,-9.498e-06,-0.484
0.144,-9.493e-06,-0.485
0.143,-9.486e-06,-0.486
0.142,-9.481e-06,-0.487
0.141,-9.474e-06,-0.488
0.14,-9.47e-06,-0.489
0.139,-9.462e-06,-0.49
0.138,-9.457e-06,-0.491
0.137,-9.45e-06,-0.492
0.136,-9.444e-06,-0.493
0.135,-9.437e-06,-0.494
0.134,-9.434e-06,-0.495
0.133,-9.426e-06,-0.496
0.132,-9.422e-06,-0.497
0.131,-9.414e-06,-0.498
0.13,-9.41e-06,-0.499
0.129,-9.403e-06,-0.5
0.128,-9.399e-06,-0.501
0.127,-9.393e-06,-0.502
0.126,-9.39e-06,-0.503
0.125,-9.383e-06,-0.504
0.124,-9.38e-06,-0.505
0.123,-9.372e-06,-0.506
0.122,-9.369e-06,-0.507
0.121,-9.361e-06,-0.508
0.12,-9.358e-06,-0.509
0.119,-9.353e-06,-0.51
0.118,-9.348e-06,-0.511
0.117,-9.341e-06,-0.512
0.116,-9.336e-06,-0.513
0.115,-9.333e-06,-0.514
0.114,-9.33e-06,-0.515
0.113,-9.322e-06,-0.516
0.112,-9.319e-06,-0.517
0.111,-9.314e-06,-0.518
0.11,-9.311e-06,-0.519
0.109,-9.304e-06,-0.52
0.108,-9.302e-06,-0.521
0.107,-9.296e-06,-0.522
0.106,-9.293e-06,-0.523
0.105,-9.287e-06,-0.524
0.104,-9.282e-06,-0.525
0.103,-9.279e-06,-0.526
0.102,-9.276e-06,-0.527
0.101,-9.27e-06,-0.528
0.1,-9.268e-06,-0.529
0.099,-9.261e-06,-0.53
0.098,-9.259e-06,-0.531
0.097,-9.254e-06,-0.532
0.096,-9.252e-06,-0.533
0.095,-9.251e-06,-0.534
0.094,-9.248e-06,-0.535
0.093,-9.24e-06,-0.536
0.092,-9.238e-06,-0.537
0.091,-9.232e-06,-0.538
0.09,-9.231e-06,-0.539
0.089,-9.227e-06,-0.54
0.088,-9.223e-06,-0.541
0.087,-9.218e-06,-0.542
0.086,-9.216e-06,-0.543
0.085,-9.21e-06,-0.544
0.084,-9.209e-06,-0.545
0.083,-9.205e-06,-0.546
0.082,-9.203e-06,-0.547
0.081,-9.196e-06,-0.548
0.08,-9.196e-06,-0.549
0.079,-9.191e-06,-0.55
0.078,-9.19e-06,-0.551
0.077,-9.186e-06,-0.552
0.076,-9.185e-06,-0.553
0.075,-9.18e-06,-0.554
0.074,-9.178e-06,-0.555
0.073,-9.175e-06,-0.556
0.072,-9.173e-06,-0.557
0.071,-9.168e-06,-0.558
0.07,-9.167e-06,-0.5589999999999999
0.069,-9.162e-06,-0.56
0.068,-9.162e-06,-0.5609999999999999
0.067,-9.157e-06,-0.562
0.066,-9.156e-06,-0.563
0.065,-9.151e-06,-0.5640000000000001
0.064,-9.153e-06,-0.565
0.063,-9.148e-06,-0.5660000000000001
0.062,-9.148e-06,-0.567
0.061,-9.145e-06,-0.5680000000000001
0.06,-9.145e-06,-0.569
0.059,-9.138e-06,-0.5700000000000001
0.058,-9.14e-06,-0.571
0.057,-9.137e-06,-0.572
0.056,-9.136e-06,-0.573
0.055,-9.132e-06,-0.574
0.054,-9.132e-06,-0.575
0.053,-9.128e-06,-0.576
0.052,-9.129e-06,-0.577
0.051,-9.127e-06,-0.578
0.05,-9.126e-06,-0.579
0.049,-9.121e-06,-0.58
0.048,-9.123e-06,-0.581
0.047,-9.119e-06,-0.582
0.046,-9.12e-06,-0.583
0.045,-9.116e-06,-0.584
0.044,-9.119e-06,-0.585
0.043,-9.114e-06,-0.586
0.042,-9.115e-06,-0.587
0.041,-9.111e-06,-0.588
0.04,-9.112e-06,-0.589
0.039,-9.109e-06,-0.59
0.038,-9.111e-06,-0.591
0.037,-9.108e-06,-0.592
0.036,-9.11e-06,-0.593
0.035,-9.106e-06,-0.594
0.034,-9.108e-06,-0.595
0.033,-9.104e-06,-0.596
0.032,-9.106e-06,-0.597
0.031,-9.103e-06,-0.598
0.03,-9.104e-06,-0.599
0.029,-9.102e-06,-0.6
0.028,-9.104e-06,-0.601
0.027,-9.101e-06,-0.602
0.026,-9.104e-06,-0.603
0.025,-9.101e-06,-0.604
0.024,-9.104e-06,-0.605
0.023,-9.101e-06,-0.606
0.022,-9.102e-06,-0.607
0.021,-9.1e-06,-0.608
0.02,-9.103e-06,-0.609
0.019,-9.101e-06,-0.61
0.018,-9.104e-06,-0.611
0.017,-9.1e-06,-0.612
0.016,-9.104e-06,-0.613
0.015,-9.103e-06,-0.614
0.014,-9.103e-06,-0.615
0.013,-9.103e-06,-0.616
0.012,-9.107e-06,-0.617
0.011,-9.104e-06,-0.618
0.01,-9.107e-06,-0.619
0.009,-9.105e-06,-0.62
0.008,-9.108e-06,-0.621
0.007,-9.107e-06,-0.622
0.006,-9.11e-06,-0.623
0.005,-9.108e-06,-0.624
0.004,-9.113e-06,-0.625
0.003,-9.11e-06,-0.626
0.002,-9.114e-06,-0.627
0.001,-9.111e-06,-0.628
